3.109273046875000000e+04;3.108058593750000000e+04;3.110114648437500000e+04;3.109920507812500000e+04;3.107686914062500000e+04;3.110114843750000000e+04;3.108215429687500000e+04;3.110034570312500000e+04;3.108511132812500000e+04;3.109250000000000000e+04;3.110063671875000000e+04;3.107859960937500000e+04;3.110073242187500000e+04;3.107676171875000000e+04;3.109975390625000000e+04;3.109582031250000000e+04;3.108002148437500000e+04;3.110120703125000000e+04;3.108559179687500000e+04;3.110002734375000000e+04;3.107510742187500000e+04;3.110133593750000000e+04;3.108714257812500000e+04;3.109972070312500000e+04;3.107728710937500000e+04;3.109948828125000000e+04;3.108900781250000000e+04;3.107933789062500000e+04;3.110097656250000000e+04;3.110133984375000000e+04;3.107825976562500000e+04;3.109951367187500000e+04;3.107993554687500000e+04;3.110008789062500000e+04;3.109071875000000000e+04;3.110129492187500000e+04;3.108003906250000000e+04;3.107586914062500000e+04;3.110015625000000000e+04;3.109774218750000000e+04;3.108466015625000000e+04;3.109937890625000000e+04;3.110123046875000000e+04;3.108056835937500000e+04;3.107947070312500000e+04;3.110087890625000000e+04;3.109626757812500000e+04;3.107521679687500000e+04;3.110116210937500000e+04;3.108422460937500000e+04;3.110058203125000000e+04;3.109063476562500000e+04;3.107847656250000000e+04;3.110134375000000000e+04;3.109958398437500000e+04;3.107736523437500000e+04;3.109765820312500000e+04;3.110126562500000000e+04;3.107983007812500000e+04;3.108339257812500000e+04;3.109967578125000000e+04;3.110006835937500000e+04;3.108200390625000000e+04;3.109696484375000000e+04;3.107587695312500000e+04;3.109947851562500000e+04;3.110098828125000000e+04;3.108007617187500000e+04;3.109272656250000000e+04;3.108975585937500000e+04;3.110133984375000000e+04;3.107528710937500000e+04;3.110029492187500000e+04;3.108119726562500000e+04;3.110093750000000000e+04;3.108424023437500000e+04;3.110126953125000000e+04;3.107920703125000000e+04;3.109950000000000000e+04;3.108927148437500000e+04;3.110058398437500000e+04;3.107620703125000000e+04;3.109521093750000000e+04;3.110130273437500000e+04;3.107925781250000000e+04;3.110113476562500000e+04;3.107793750000000000e+04;3.109989257812500000e+04;3.108144531250000000e+04;3.110132617187500000e+04;3.108143359375000000e+04;3.109979882812500000e+04;3.109373437500000000e+04;3.107645898437500000e+04;3.110071679687500000e+04;3.108895898437500000e+04;3.110130664062500000e+04;3.107898632812500000e+04;3.109947265625000000e+04;3.107781640625000000e+04;3.110106445312500000e+04;3.108804687500000000e+04;3.110129296875000000e+04;3.108008984375000000e+04;3.109947460937500000e+04;3.107497851562500000e+04;3.110047851562500000e+04;3.109772460937500000e+04;3.107796484375000000e+04;3.109466601562500000e+04;3.108662500000000000e+04;3.109944921875000000e+04;3.110133789062500000e+04;3.108066601562500000e+04;3.110078906250000000e+04;3.107629687500000000e+04;3.110009375000000000e+04;3.108234570312500000e+04;3.110106250000000000e+04;3.108340234375000000e+04;3.110125781250000000e+04;3.107726562500000000e+04;3.109868750000000000e+04;3.109655273437500000e+04;3.107573632812500000e+04;3.109977148437500000e+04;3.108654101562500000e+04;3.110134179687500000e+04;3.107970312500000000e+04;3.110097460937500000e+04;3.108226757812500000e+04;3.109953515625000000e+04;3.109085156250000000e+04;3.107881640625000000e+04;3.110117773437500000e+04;3.109350976562500000e+04;3.107496875000000000e+04;3.110052148437500000e+04;3.110131445312500000e+04;3.108070312500000000e+04;3.108639257812500000e+04;3.110013085937500000e+04;3.107747656250000000e+04;3.110102539062500000e+04;3.109944921875000000e+04;3.107881640625000000e+04;3.110093945312500000e+04;3.108593945312500000e+04;3.110081640625000000e+04;3.107848437500000000e+04;3.109825781250000000e+04;3.109533203125000000e+04;3.108022851562500000e+04;3.110129687500000000e+04;3.107986914062500000e+04;3.110035351562500000e+04;3.107531250000000000e+04;3.110043945312500000e+04;3.109009765625000000e+04;3.110133203125000000e+04;3.109114648437500000e+04;3.107747070312500000e+04;3.109949218750000000e+04;3.108581835937500000e+04;3.110059375000000000e+04;3.107905664062500000e+04;3.110129687500000000e+04;3.108361718750000000e+04;3.109963671875000000e+04;3.107528320312500000e+04;3.110107031250000000e+04;3.108196875000000000e+04;3.110005468750000000e+04;3.109898242187500000e+04;3.107820117187500000e+04;3.109949218750000000e+04;3.108847460937500000e+04;3.110074218750000000e+04;3.107999804687500000e+04;3.110132812500000000e+04;3.107624218750000000e+04;3.109967382812500000e+04;3.109321875000000000e+04;3.107889843750000000e+04;3.110076562500000000e+04;3.108300195312500000e+04;3.110133789062500000e+04;3.109383398437500000e+04;3.107821484375000000e+04;3.110108984375000000e+04;3.109942187500000000e+04;3.107571093750000000e+04;3.109907617187500000e+04;3.108287109375000000e+04;3.109401171875000000e+04;3.108028320312500000e+04;3.110091015625000000e+04;3.109994726562500000e+04;3.108050976562500000e+04;3.110131640625000000e+04;3.107901953125000000e+04;3.109922460937500000e+04;3.108120507812500000e+04;3.110048046875000000e+04;3.108798437500000000e+04;3.110130468750000000e+04;3.107814257812500000e+04;3.110041601562500000e+04;3.107594921875000000e+04;3.109956250000000000e+04;3.109203710937500000e+04;3.110099609375000000e+04;3.108071289062500000e+04;3.108769335937500000e+04;3.109991796875000000e+04;3.107745117187500000e+04;3.110132226562500000e+04;3.109025976562500000e+04;3.107490234375000000e+04;3.110056640625000000e+04;3.110129492187500000e+04;3.108457812500000000e+04;3.109947460937500000e+04;3.107946289062500000e+04;3.110122851562500000e+04;3.108291992187500000e+04;3.110069726562500000e+04;3.107573828125000000e+04;3.109760546875000000e+04;3.110111523437500000e+04;3.107960546875000000e+04;3.109434960937500000e+04;3.108367968750000000e+04;3.109972070312500000e+04;3.109901562500000000e+04;3.107875390625000000e+04;3.110018750000000000e+04;3.107684570312500000e+04;3.110110742187500000e+04;3.108008593750000000e+04;3.110134179687500000e+04;3.109259570312500000e+04;3.108573632812500000e+04;3.109952734375000000e+04;3.107645117187500000e+04;3.110125390625000000e+04;3.109779882812500000e+04;3.107764062500000000e+04;3.110088476562500000e+04;3.109037890625000000e+04;3.108267968750000000e+04;3.109948437500000000e+04;3.107503125000000000e+04;3.110133007812500000e+04;3.108778906250000000e+04;3.110056640625000000e+04;3.107677929687500000e+04;3.110112500000000000e+04;3.107954687500000000e+04;3.109986132812500000e+04;3.109645898437500000e+04;3.108404101562500000e+04;3.109945507812500000e+04;3.107901953125000000e+04;3.110086132812500000e+04;3.107999023437500000e+04;3.110132812500000000e+04;3.109482226562500000e+04;3.107977929687500000e+04;3.110128515625000000e+04;3.108999804687500000e+04;3.110006445312500000e+04;3.107554492187500000e+04;3.110128515625000000e+04;3.108171093750000000e+04;3.109953710937500000e+04;3.107696875000000000e+04;3.110099023437500000e+04;3.108633007812500000e+04;3.110082812500000000e+04;3.108142968750000000e+04;3.110042382812500000e+04;3.107875195312500000e+04;3.110062304687500000e+04;3.109298632812500000e+04;3.109708593750000000e+04;3.107512109375000000e+04;3.110113281250000000e+04;3.108086523437500000e+04;3.109962890625000000e+04;3.108459960937500000e+04;3.110132812500000000e+04;3.107966015625000000e+04;3.109999023437500000e+04;3.107775976562500000e+04;3.109882812500000000e+04;3.109117773437500000e+04;3.110131054687500000e+04;3.107715039062500000e+04;3.109949218750000000e+04;3.107979882812500000e+04;3.110128125000000000e+04;3.108782812500000000e+04;3.110066210937500000e+04;3.107539453125000000e+04;3.109951757812500000e+04;3.108423242187500000e+04;3.110063085937500000e+04;3.109530468750000000e+04;3.107703125000000000e+04;3.110093554687500000e+04;3.108000195312500000e+04;3.109393945312500000e+04;3.110017382812500000e+04;3.107818750000000000e+04;3.110117578125000000e+04;3.108806250000000000e+04;3.109945312500000000e+04;3.107732421875000000e+04;3.110129687500000000e+04;3.107951953125000000e+04;3.110042187500000000e+04;3.108712109375000000e+04;3.110106054687500000e+04;3.108177734375000000e+04;3.109940234375000000e+04;3.107805468750000000e+04;3.110130859375000000e+04;3.108232226562500000e+04;3.110074218750000000e+04;3.109293945312500000e+04;3.107491992187500000e+04;3.110132812500000000e+04;3.109942578125000000e+04;3.107843554687500000e+04;3.109603320312500000e+04;3.108332617187500000e+04;3.110126171875000000e+04;3.109897265625000000e+04;3.108195312500000000e+04;3.107943554687500000e+04;3.110096289062500000e+04;3.109018359375000000e+04;3.109950781250000000e+04;3.107611523437500000e+04;3.110134179687500000e+04;3.108868945312500000e+04;3.110033007812500000e+04;3.107831835937500000e+04;3.110124414062500000e+04;3.108138281250000000e+04;3.109969335937500000e+04;3.107549218750000000e+04;3.109999609375000000e+04;3.108010351562500000e+04;3.110129687500000000e+04;3.109554101562500000e+04;3.109101367187500000e+04;3.107716601562500000e+04;3.110114062500000000e+04;3.109944726562500000e+04;3.108015820312500000e+04;3.109900976562500000e+04;3.107711718750000000e+04;3.110048437500000000e+04;3.108518359375000000e+04;3.110120898437500000e+04;3.108406835937500000e+04;3.109954882812500000e+04;3.107495117187500000e+04;3.110082421875000000e+04;3.108043554687500000e+04;3.110128906250000000e+04;3.109992578125000000e+04;3.107945117187500000e+04;3.109479882812500000e+04;3.109614453125000000e+04;3.108288476562500000e+04;3.110093359375000000e+04;3.108027539062500000e+04;3.110133007812500000e+04;3.108935937500000000e+04;3.107624804687500000e+04;3.110021875000000000e+04;3.110119531250000000e+04;3.107876367187500000e+04;3.109948828125000000e+04;3.108803320312500000e+04;3.109169921875000000e+04;3.110132421875000000e+04;3.107967187500000000e+04;3.110065429687500000e+04;3.107543359375000000e+04;3.109946679687500000e+04;3.107997851562500000e+04;3.110071093750000000e+04;3.108540625000000000e+04;3.110133593750000000e+04;3.109984179687500000e+04;3.107511914062500000e+04;3.108316796875000000e+04;3.110037109375000000e+04;3.109205664062500000e+04;3.109890625000000000e+04;3.107744335937500000e+04;3.110127929687500000e+04;3.107959570312500000e+04;3.110029296875000000e+04;3.107942968750000000e+04;3.109764062500000000e+04;3.108749609375000000e+04;3.110129882812500000e+04;3.109948046875000000e+04;3.107681835937500000e+04;3.110107617187500000e+04;3.108004101562500000e+04;3.110008203125000000e+04;3.108065234375000000e+04;3.110119335937500000e+04;3.108532226562500000e+04;3.109629687500000000e+04;3.107606054687500000e+04;3.110121289062500000e+04;3.109933593750000000e+04;3.107811523437500000e+04;3.109715234375000000e+04;3.109205273437500000e+04;3.108619921875000000e+04;3.110075195312500000e+04;3.107867578125000000e+04;3.110133984375000000e+04;3.107664453125000000e+04;3.109966015625000000e+04;3.110094335937500000e+04;3.108115234375000000e+04;3.108706640625000000e+04;3.110025000000000000e+04;3.107536328125000000e+04;3.110133203125000000e+04;3.109429882812500000e+04;3.108176953125000000e+04;3.110119140625000000e+04;3.108018945312500000e+04;3.110000000000000000e+04;3.107841015625000000e+04;3.110133398437500000e+04;3.109949414062500000e+04;3.108386328125000000e+04;3.109488281250000000e+04;3.107765429687500000e+04;3.110058007812500000e+04;3.110062890625000000e+04;3.108134375000000000e+04;3.109954296875000000e+04;3.107598437500000000e+04;3.110059179687500000e+04;3.109025585937500000e+04;3.108994140625000000e+04;3.110080273437500000e+04;3.107815820312500000e+04;3.109948046875000000e+04;3.107504882812500000e+04;3.110133007812500000e+04;3.108526171875000000e+04;3.110049023437500000e+04;3.107966601562500000e+04;3.110111328125000000e+04;3.107939257812500000e+04;3.110131250000000000e+04;3.109886718750000000e+04;3.108091992187500000e+04;3.109318945312500000e+04;3.107916601562500000e+04;3.110126757812500000e+04;3.109998632812500000e+04;3.107656054687500000e+04;3.110084179687500000e+04;3.109457812500000000e+04;3.107994140625000000e+04;3.109950195312500000e+04;3.107662109375000000e+04;3.110132617187500000e+04;3.108799218750000000e+04;3.110061914062500000e+04;3.108302148437500000e+04;3.109212304687500000e+04;3.109976562500000000e+04;3.107608203125000000e+04;3.110114648437500000e+04;3.108238867187500000e+04;3.110128125000000000e+04;3.109806445312500000e+04;3.107765820312500000e+04;3.110097265625000000e+04;3.108477734375000000e+04;3.108004687500000000e+04;3.110031250000000000e+04;3.109959765625000000e+04;3.108039062500000000e+04;3.109947851562500000e+04;3.107512109375000000e+04;3.109952734375000000e+04;3.109448828125000000e+04;3.108867773437500000e+04;3.110130078125000000e+04;3.107990820312500000e+04;3.110015429687500000e+04;3.107767382812500000e+04;3.110080468750000000e+04;3.107830078125000000e+04;3.110133203125000000e+04;3.109944335937500000e+04;3.108010546875000000e+04;3.108676953125000000e+04;3.110121289062500000e+04;3.108401953125000000e+04;3.109987304687500000e+04;3.107570703125000000e+04;3.110097851562500000e+04;3.108223046875000000e+04;3.110127343750000000e+04;3.109954687500000000e+04;3.107834570312500000e+04;3.109226757812500000e+04;3.109982031250000000e+04;3.107841796875000000e+04;3.110121289062500000e+04;3.109013671875000000e+04;3.110038085937500000e+04;3.107500976562500000e+04;3.109568359375000000e+04;3.108894140625000000e+04;3.108012109375000000e+04;3.110093359375000000e+04;3.110131445312500000e+04;3.107692968750000000e+04;3.109949609375000000e+04;3.108547656250000000e+04;3.110106640625000000e+04;3.107939257812500000e+04;3.110023242187500000e+04;3.107789843750000000e+04;3.110104687500000000e+04;3.109069726562500000e+04;3.109598242187500000e+04;3.108032031250000000e+04;3.109960742187500000e+04;3.109771484375000000e+04;3.108024609375000000e+04;3.110066992187500000e+04;3.107579492187500000e+04;3.109951367187500000e+04;3.110133203125000000e+04;3.107914062500000000e+04;3.108407421875000000e+04;3.110041796875000000e+04;3.108407031250000000e+04;3.110124609375000000e+04;3.107606054687500000e+04;3.109980078125000000e+04;3.110121679687500000e+04;3.108183789062500000e+04;3.109719335937500000e+04;3.107791992187500000e+04;3.109940820312500000e+04;3.108518945312500000e+04;3.110094921875000000e+04;3.108829101562500000e+04;3.110131640625000000e+04;3.107980273437500000e+04;3.109903906250000000e+04;3.107492578125000000e+04;3.110051562500000000e+04;3.108108398437500000e+04;3.110120117187500000e+04;3.109904101562500000e+04;3.107659179687500000e+04;3.109308007812500000e+04;3.109342968750000000e+04;3.110133984375000000e+04;3.107921484375000000e+04;3.110006640625000000e+04;3.107729882812500000e+04;3.110111718750000000e+04;3.108398828125000000e+04;3.109524609375000000e+04;3.109950000000000000e+04;3.107792773437500000e+04;3.110087304687500000e+04;3.108216210937500000e+04;3.109699414062500000e+04;3.110132617187500000e+04;3.107991406250000000e+04;3.108777148437500000e+04;3.110052343750000000e+04;3.107521289062500000e+04;3.110124218750000000e+04;3.108160156250000000e+04;3.109960351562500000e+04;3.110095312500000000e+04;3.107732812500000000e+04;3.109987500000000000e+04;3.108600976562500000e+04;3.110109375000000000e+04;3.107528906250000000e+04;3.109948828125000000e+04;3.109019921875000000e+04;3.108007812500000000e+04;3.110132031250000000e+04;3.109918945312500000e+04;3.107713476562500000e+04;3.109213867187500000e+04;3.110102539062500000e+04;3.107888476562500000e+04;3.110133984375000000e+04;3.107982812500000000e+04;3.109949218750000000e+04;3.108255078125000000e+04;3.110080859375000000e+04;3.108833398437500000e+04;3.110028906250000000e+04;3.107652343750000000e+04;3.110112890625000000e+04;3.108939648437500000e+04;3.107935742187500000e+04;3.109996484375000000e+04;3.110130468750000000e+04;3.107911914062500000e+04;3.109378710937500000e+04;3.107564453125000000e+04;3.109949023437500000e+04;3.109894726562500000e+04;3.108302929687500000e+04;3.110049804687500000e+04;3.108091601562500000e+04;3.110130468750000000e+04;3.107853515625000000e+04;3.109962500000000000e+04;3.110106835937500000e+04;3.107866601562500000e+04;3.109268554687500000e+04;3.109664257812500000e+04;3.108338671875000000e+04;3.110123046875000000e+04;3.107492578125000000e+04;3.109945703125000000e+04;3.110084375000000000e+04;3.107981835937500000e+04;3.110127734375000000e+04;3.108910546875000000e+04;3.108093554687500000e+04;3.110027148437500000e+04;3.107991210937500000e+04;3.110130078125000000e+04;3.107632617187500000e+04;3.110061914062500000e+04;3.109160742187500000e+04;3.108694335937500000e+04;3.109969335937500000e+04;3.110039257812500000e+04;3.107864648437500000e+04;3.109931054687500000e+04;3.107579296875000000e+04;3.109943164062500000e+04;3.108305078125000000e+04;3.110134179687500000e+04;3.108598437500000000e+04;3.110068554687500000e+04;3.107829687500000000e+04;3.110109179687500000e+04;3.107791406250000000e+04;3.109944531250000000e+04;3.108561718750000000e+04;3.110124023437500000e+04;3.109473437500000000e+04;3.107704296875000000e+04;3.110009179687500000e+04;3.109144140625000000e+04;3.108044140625000000e+04;3.110106250000000000e+04;3.107555664062500000e+04;3.109953710937500000e+04;3.110133593750000000e+04;3.107990820312500000e+04;3.110014062500000000e+04;3.108274023437500000e+04;3.110117578125000000e+04;3.108763867187500000e+04;3.107510351562500000e+04;3.109944726562500000e+04;3.109716015625000000e+04;3.108123437500000000e+04;3.110083398437500000e+04;3.107863085937500000e+04;3.110133789062500000e+04;3.109844531250000000e+04;3.109003710937500000e+04;3.107717187500000000e+04;3.110030468750000000e+04;3.108396679687500000e+04;3.110109179687500000e+04;3.108008984375000000e+04;3.109949414062500000e+04;3.110125976562500000e+04;3.107614648437500000e+04;3.109359960937500000e+04;3.108134375000000000e+04;3.110095312500000000e+04;3.110003906250000000e+04;3.107934570312500000e+04;3.109946484375000000e+04;3.107910742187500000e+04;3.110057031250000000e+04;3.108662304687500000e+04;3.110132031250000000e+04;3.107943164062500000e+04;3.110001367187500000e+04;3.107673046875000000e+04;3.110114843750000000e+04;3.109338671875000000e+04;3.109175781250000000e+04;3.107786523437500000e+04;3.110067578125000000e+04;3.109708593750000000e+04;3.108364843750000000e+04;3.109959570312500000e+04;3.107501953125000000e+04;3.110134179687500000e+04;3.109737695312500000e+04;3.108013085937500000e+04;3.110056250000000000e+04;3.107942773437500000e+04;3.110020898437500000e+04;3.108234375000000000e+04;3.110129687500000000e+04;3.108618164062500000e+04;3.109945507812500000e+04;3.107575390625000000e+04;3.110133398437500000e+04;3.108125390625000000e+04;3.109542187500000000e+04;3.110043554687500000e+04;3.107759960937500000e+04;3.110118945312500000e+04;3.108616210937500000e+04;3.109948437500000000e+04;3.107521484375000000e+04;3.110131640625000000e+04;3.108983398437500000e+04;3.108004882812500000e+04;3.110083593750000000e+04;3.109194921875000000e+04;3.109981054687500000e+04;3.107847265625000000e+04;3.110129882812500000e+04;3.108002148437500000e+04;3.109924414062500000e+04;3.107703710937500000e+04;3.110101367187500000e+04;3.108235742187500000e+04;3.109945898437500000e+04;3.110117187500000000e+04;3.107841796875000000e+04;3.109216015625000000e+04;3.109519335937500000e+04;3.109923632812500000e+04;3.107675000000000000e+04;3.110089453125000000e+04;3.108268164062500000e+04;3.110133789062500000e+04;3.108173437500000000e+04;3.109994140625000000e+04;3.107903320312500000e+04;3.110112890625000000e+04;3.108646875000000000e+04;3.109476171875000000e+04;3.107494531250000000e+04;3.110065625000000000e+04;3.109953125000000000e+04;3.107965039062500000e+04;3.110133203125000000e+04;3.107678710937500000e+04;3.110123046875000000e+04;3.108835156250000000e+04;3.110037890625000000e+04;3.107781640625000000e+04;3.109600585937500000e+04;3.109958398437500000e+04;3.108119531250000000e+04;3.110129101562500000e+04;3.108443359375000000e+04;3.110076367187500000e+04;3.108008398437500000e+04;3.108957421875000000e+04;3.109948437500000000e+04;3.107561328125000000e+04;3.110125585937500000e+04;3.109158789062500000e+04;3.110098632812500000e+04;3.107773046875000000e+04
